Dates,Open,High,Low,Close,Volume,roc_1,roc_2,roc_3,roc_average,roc_indicator,Signal,Trades
31-08-2000,1384.5,1393.9,1378.9,1392.35,0,0.003612889,0.002293352,-0.002140113,0.001255376,1,1,0
04-09-2000,1428,1440,1413,1429,0,0.004742359,0.002758827,-0.001464194,0.002012331,1,1,0
05-09-2000,1433,1433.5,1428.25,1433,0,0.004221972,0.002473417,-0.001395203,0.001766729,1,1,0
06-09-2000,1434,1445,1428,1438.3,0,0.004092636,0.002687442,-0.00117762,0.001867486,1,1,0
07-09-2000,1447,1455,1435,1445.7,0,0.004458092,0.003026786,-0.001205603,0.002093092,1,1,0
08-09-2000,1451.8,1474,1448,1471.7,0,0.00644438,0.003785935,-0.001054344,0.003058657,1,1,0
11-09-2000,1457,1468,1453.1,1454.45,0,0.005322423,0.003739568,-0.001128381,0.002644537,1,1,0
12-09-2000,1460,1474,1448,1471.7,0,0.007188638,0.004326644,-0.000664727,0.003616852,1,1,0
13-09-2000,1479.1,1480,1453,1456.85,0,0.006592281,0.004048528,-0.000446624,0.003398062,1,1,0
14-09-2000,1460.05,1464,1440,1451.25,0,0.005622271,0.002888807,-0.000252379,0.0027529,1,1,0
15-09-2000,1445,1449.95,1422.05,1424.35,0,0.002298273,0.002013126,-0.000340201,0.001323733,1,1,0
18-09-2000,1390,1401,1360,1364.6,0,-0.004506648,0.000795217,-0.001170852,-0.001627428,0,0,-1
19-09-2000,1370,1373,1302.2,1328.75,0,-0.007274948,0.000329312,-0.001400433,-0.002782023,0,0,0
20-09-2000,1330,1356,1320,1349.35,0,-0.006184384,0.000728947,0.000497921,-0.001652505,0,0,0
21-09-2000,1340,1350,1330,1331.45,0,-0.007902746,-0.000779144,-0.000359945,-0.003013945,-1,-1,-1
22-09-2000,1300,1318,1265,1272.9,0,-0.013508188,-0.002110433,-0.000834377,-0.005484333,-1,-1,0
25-09-2000,1283,1295,1278,1293.35,0,-0.011076352,-0.002080188,-0.000812575,-0.004656371,-1,-1,0
26-09-2000,1271.25,1286,1261,1265.8,0,-0.013990623,-0.003175388,-0.001551443,-0.006239151,-1,-1,0
27-09-2000,1254.85,1300,1245,1294.9,0,-0.01111645,-0.002514203,-0.000980338,-0.00487033,-1,-1,0
28-09-2000,1300,1303.3,1267,1267.05,0,-0.012692506,-0.003380058,-0.001431362,-0.005834642,-1,-1,0
29-09-2000,1285,1289,1275,1282.8,0,-0.009937866,-0.002887314,-0.00114638,-0.004657187,-1,-1,0
03-10-2000,1287.9,1295,1260,1290.7,0,-0.005415506,-0.002614142,-0.000740546,-0.002923398,-1,-1,0
04-10-2000,1302,1310,1290.05,1308.85,0,-0.001497648,-0.0018689,-0.000361432,-0.00124266,0,0,1
05-10-2000,1314.9,1325,1290,1291.6,0,-0.004279838,-0.002199378,-0.000592426,-0.002357214,-1,-1,-1
06-10-2000,1285,1294,1273,1293.1,0,-0.002880318,-0.002355167,-0.001115626,-0.002117037,-1,-1,0
09-10-2000,1288,1288,1274.1,1275,0,0.000164978,-0.003371279,-0.001495096,-0.001567132,0,0,1
10-10-2000,1271,1277.2,1235,1245.2,0,-0.00372289,-0.005144857,-0.001733931,-0.003533893,0,0,0
11-10-2000,1230,1230.05,1202.5,1210.4,0,-0.004376679,-0.006213538,-0.002039229,-0.004209815,0,0,0
12-10-2000,1195,1219.5,1190,1214.25,0,-0.00622828,-0.006230967,-0.00209308,-0.004850776,0,0,0
13-10-2000,1192.95,1195,1178.75,1184.75,0,-0.006495403,-0.007220032,-0.003187827,-0.00563442,0,0,0
16-10-2000,1227,1229,1183.5,1185.05,0,-0.00762005,-0.00779099,-0.002953378,-0.006121473,0,0,0
17-10-2000,1172,1175,1150,1164.4,0,-0.009785388,-0.007976898,-0.003663051,-0.007141779,-1,-1,-1
18-10-2000,1151,1157,1133,1140.9,0,-0.012831875,-0.008990963,-0.004255609,-0.008692816,-1,-1,0
19-10-2000,1168.8,1168.8,1111.15,1168.8,0,-0.009507587,-0.007908844,-0.003852904,-0.007089779,-1,-1,0
20-10-2000,1200,1214,1078,1138.85,0,-0.011928698,-0.008610508,-0.004428288,-0.008322498,-1,-1,0
23-10-2000,1165,1165,1142.5,1144.9,0,-0.010203922,-0.00784779,-0.004298062,-0.007449924,-1,-1,0
24-10-2000,1136,1155,1136,1153.05,0,-0.007400418,-0.006201085,-0.004125783,-0.005909095,-1,-1,0
25-10-2000,1164,1189.7,1164,1182.85,0,-0.002276107,-0.004392098,-0.003462309,-0.003376838,0,0,1
27-10-2000,1205,1205,1181.3,1188.9,0,-0.002087708,-0.004756364,-0.003253155,-0.003365743,0,0,0
30-10-2000,1190,1194,1174.9,1175,0,-0.000822958,-0.004700139,-0.003620815,-0.003047971,0,0,0
31-10-2000,1179.45,1182,1164,1181.6,0,-0.000291127,-0.002869039,-0.00378407,-0.002314745,1,1,1
01-11-2000,1194.95,1210.5,1193.05,1207.6,0,0.003710065,-0.002652028,-0.003873338,-0.000938433,1,1,0
02-11-2000,1209,1232,1209,1230.8,0,0.007879744,-0.00110602,-0.003527565,0.001082053,1,1,0
03-11-2000,1236,1259,1233,1249.1,0,0.006870294,-0.001414781,-0.003288605,0.000722303,1,1,0
06-11-2000,1234,1265,1160.25,1245.65,0,0.009377881,-0.000675585,-0.003459397,0.001747633,1,1,0
07-11-2000,1240,1257,1236.5,1253.9,0,0.009520482,-0.000901154,-0.003699803,0.001639842,1,1,0
08-11-2000,1261,1280,1261,1266.05,0,0.009800095,-0.000763927,-0.003238338,0.00193261,1,1,0
09-11-2000,1267.05,1280,1254,1272.05,0,0.007541108,-0.001124651,-0.003391486,0.001008324,1,1,0
10-11-2000,1269,1269,1242,1243,0,0.004550425,-0.00150511,-0.003669733,-0.000208139,1,1,0
13-11-2000,1230.05,1254,1208,1213.4,0,0.003268085,-0.002465393,-0.00409733,-0.001098213,1,1,0
14-11-2000,1219,1253,1217.5,1248.35,0,0.00564912,-0.000836078,-0.003089128,0.000574638,1,1,0
15-11-2000,1259.8,1273,1248,1249.6,0,0.003477973,0.000141343,-0.002106844,0.000504157,1,1,0
16-11-2000,1266,1266,1233,1236.6,0,0.000471238,0.000865829,-0.001733772,-0.000132235,0,0,-1
17-11-2000,1227.5,1329.85,1222,1239.85,0,-0.000740533,0.000843319,-0.002028755,-0.00064199,0,0,0
20-11-2000,1237,1243.5,1236,1240.95,0,-0.000377313,0.001897447,-0.001699275,-5.97E-05,0,0,0
21-11-2000,1230.1,1239.9,1228,1238.85,0,-0.001200255,0.001815957,-0.000668749,-1.77E-05,0,0,0
22-11-2000,1246,1246,1220,1223.1,0,-0.003392441,0.002016489,-0.001357908,-0.000911287,0,0,0
23-11-2000,1225,1227,1215,1217.05,0,-0.004323729,0.002669822,-0.00096283,-0.000872246,0,0,0
24-11-2000,1224,1232,1224,1227.05,0,-0.001283186,0.001993498,-0.001309947,-0.000199878,0,0,0
27-11-2000,1234,1256.5,1233,1254.85,0,0.003416021,0.004074285,-0.000240717,0.00241653,0,0,0
28-11-2000,1251.6,1273.5,1251.6,1271.55,0,0.001858453,0.004424841,-0.000219247,0.002021349,0,0,0
29-11-2000,1274.9,1279.5,1255.5,1265.7,0,0.001288412,0.003907896,-0.000484233,0.001570692,0,0,0
30-11-2000,1181,1270,1181,1269.4,0,0.002652434,0.002926829,-0.000753524,0.00160858,0,0,0
01-12-2000,1264,1285,1262.5,1282.7,0,0.003456063,0.003155858,-0.000172267,0.002146552,1,1,1
04-12-2000,1285,1292.9,1276.15,1281.65,0,0.003279745,0.003630638,-0.000221367,0.002229672,0,0,-1
05-12-2000,1280,1294,1280,1290.6,0,0.004177261,0.003689912,0.000305882,0.002724352,1,1,1
06-12-2000,1318,1320,1300,1301.15,0,0.006381326,0.003098708,0.001123314,0.003534449,1,1,0
07-12-2000,1304.45,1310,1298,1303.2,0,0.007078592,0.002352941,0.001916722,0.003782752,1,1,0
08-12-2000,1308,1318.8,1308,1316.9,0,0.00732244,0.002171163,0.002113445,0.003869016,1,1,0
11-12-2000,1318.1,1332.5,1317.3,1331.1,0,0.006076423,0.002743949,0.003088204,0.003969526,0,0,-1
12-12-2000,1339,1340,1330,1334.55,0,0.004954583,0.002572773,0.003153875,0.00356041,0,0,0
13-12-2000,1338.6,1357,1338.6,1351,0,0.006739354,0.002683938,0.004006355,0.004476549,0,0,0
14-12-2000,1359,1365.9,1345,1347,0,0.006113124,0.002356826,0.004516171,0.004328707,0,0,0
15-12-2000,1343.95,1345,1311,1315.45,0,0.002553208,0.002331456,0.003136764,0.002673809,0,0,0
18-12-2000,1307,1323,1301.55,1321.1,0,0.003078063,0.003550354,0.004000746,0.003543055,-1,-1,-1
19-12-2000,1320,1326,1308,1310.5,0,0.001541918,0.001991429,0.003616036,0.002383128,-1,-1,0
20-12-2000,1301,1304,1287.5,1297.5,0,-0.000280521,0.001533291,0.003131911,0.00146156,-1,-1,0
21-12-2000,1277,1286,1261,1276.55,0,-0.002044966,0.001292253,0.001980386,0.000409224,-1,-1,0
22-12-2000,1288,1291.5,1240,1240,0,-0.005839471,4.84E-06,0.001074523,-0.001586703,-1,-1,0
26-12-2000,1245,1245,1210,1210.7,0,-0.009045151,-0.000975059,0.000759574,-0.003086879,-1,-1,0
27-12-2000,1218.9,1237,1218.9,1225.15,0,-0.00819752,-0.000442346,0.00092142,-0.002572815,-1,-1,0
28-12-2000,1243.9,1248.6,1237,1248.95,0,-0.007553664,0.000845393,0.000856037,-0.001950745,-1,-1,0
29-12-2000,1253,1268,1246,1266.65,0,-0.005965108,0.001630171,0.000728185,-0.00120225,0,0,1
01-01-2001,1266,1276.95,1240,1250,0,-0.004975484,0.000748136,1.80E-05,-0.001403112,0,0,0
02-01-2001,1256.4,1277.95,1250,1271.95,0,-0.003720385,0.000545085,0.000527837,-0.000882488,0,0,0
03-01-2001,1260,1295.9,1260,1292.55,0,-0.001369706,0.000660611,0.000770596,2.05E-05,-1,-1,-1
04-01-2001,1329.9,1330,1311,1315,0,0.001348748,0.001558031,0.000966589,0.001291123,0,0,1
05-01-2001,1255,1333,1255,1331.25,0,0.004284987,0.001948952,0.001163476,0.002465805,1,1,1
08-01-2001,1322,1334.25,1305,1311.95,0,0.005802419,0.000912138,0.001386766,0.002700441,0,0,-1
09-01-2001,1321,1323,1308,1313.1,0,0.008457917,0.000981547,0.002054145,0.003831203,0,0,0
10-01-2001,1319.9,1324,1285.25,1288.6,0,0.005178958,-6.20E-05,0.000806064,0.001974345,0,0,0
11-01-2001,1294.25,1296.5,1277,1279,0,0.002406021,-0.000680936,0.000588188,0.000771091,0,0,0
12-01-2001,1290,1302,1281.15,1285.05,0,0.001452651,-0.00055709,0.0009795,0.00062502,0,0,0
15-01-2001,1294.95,1294.95,1279.15,1285.8,0,0.002864,-0.000944643,0.000926523,0.000948627,0,0,0
16-01-2001,1283,1304.95,1280,1293.5,0,0.001694249,-0.001129893,0.001058665,0.000541007,0,0,0
17-01-2001,1300,1308.9,1300,1304,0,0.000885846,-0.000915664,0.001314727,0.000428303,0,0,0
18-01-2001,1302,1310,1298,1308.15,0,-0.000520913,-0.00126869,0.001738411,-1.71E-05,0,0,0
19-01-2001,1318,1337,1311,1330.6,0,-4.88E-05,-0.000487008,0.002332484,0.000598883,0,0,0
22-01-2001,1339.95,1351,1334,1348.5,0,0.002785929,0.001004979,0.002474431,0.002088446,0,0,0
23-01-2001,1351.9,1361,1350.25,1354.8,0,0.003175691,0.001020362,0.001991274,0.002062442,0,0,0
24-01-2001,1367,1368.9,1360,1366.35,0,0.00603368,0.001704693,0.001863867,0.003200747,0,0,0
25-01-2001,1365,1371.9,1356,1370.1,0,0.007122752,0.00223815,0.0020621,0.003807667,1,1,1
29-01-2001,1341,1357,1320,1343.65,0,0.004560134,0.002102542,0.001462305,0.002708327,1,1,0
30-01-2001,1350,1389.95,1350,1381.6,0,0.007450614,0.004567742,0.001927575,0.004648644,1,1,0
31-01-2001,1388,1397,1371.6,1373.2,0,0.006161577,0.005368795,0.001785784,0.004438719,1,1,0
01-02-2001,1365,1377,1348.15,1360.55,0,0.004336656,0.004420683,0.00135499,0.003370777,0,0,-1
02-02-2001,1363,1387,1361,1381.8,0,0.005630088,0.004254774,0.001549591,0.003811484,1,1,1
05-02-2001,1380,1396,1376.45,1383.35,0,0.003964377,0.003685312,0.001537561,0.003062417,1,1,0
06-02-2001,1390,1398,1387,1390.45,0,0.003110864,0.0044944,0.001396272,0.003000512,0,0,-1
07-02-2001,1392,1392,1372,1374.05,0,0.001420874,0.003210818,0.000806664,0.001812785,0,0,0
08-02-2001,1370,1397,1365.25,1395.75,0,0.002151718,0.003193687,0.001146454,0.002163953,0,0,0
09-02-2001,1403,1418,1400,1405.7,0,0.00259835,0.002758935,0.001012213,0.002123166,0,0,0
12-02-2001,1414.95,1419.5,1400,1404.7,0,0.004543594,0.002206948,0.001070898,0.002607147,1,1,1
13-02-2001,1410,1414,1390.2,1393.4,0,0.000854082,0.002483326,0.001481432,0.00160628,0,0,-1
14-02-2001,1392,1398.85,1384.75,1395.45,0,0.001620303,0.002508568,0.001406971,0.001845281,0,0,0
15-02-2001,1399.1,1421,1398.55,1419.7,0,0.004347507,0.004069533,0.002083174,0.003500071,1,1,1
16-02-2001,1425,1425,1375,1386.6,0,0.000347373,0.003365129,0.001716763,0.001809755,0,0,-1
19-02-2001,1392,1392,1372.25,1386.95,0,0.000260238,0.003171861,0.002162077,0.001864725,0,0,0
20-02-2001,1385,1394.8,1383.1,1385.45,0,-0.000359596,0.003100016,0.00293246,0.00189096,0,0,0
21-02-2001,1379.9,1386,1366,1370.75,0,-0.000240166,0.002388867,0.003304906,0.001817869,-1,-1,-1
22-02-2001,1364.05,1367,1339,1355.1,0,-0.002912413,0.001567485,0.002651716,0.000435596,-1,-1,0
23-02-2001,1359.05,1370,1315,1318.65,0,-0.006192644,0.000321064,0.001395172,-0.001492136,-1,-1,0
26-02-2001,1331,1332,1305,1318.4,0,-0.006143661,-0.000366752,0.001021395,-0.001829672,-1,-1,0
27-02-2001,1323,1333,1293,1304.8,0,-0.006358547,-0.001296255,0.001096,-0.002186268,-1,-1,0
28-02-2001,1300,1365,1300,1354.85,0,-0.002909456,1.48E-06,0.001629388,-0.000426197,-1,-1,0
01-03-2001,1360,1400.05,1355.25,1366.8,0,-0.003726139,1.32E-05,0.001436115,-0.00075895,-1,-1,0
02-03-2001,1372.1,1392,1310,1313.5,0,-0.005271888,-0.001652434,-2.85E-05,-0.002317613,-1,-1,0
05-03-2001,1315,1316,1267,1276.5,0,-0.007963517,-0.001999032,-0.001028169,-0.003663573,-1,-1,0
07-03-2001,1302.05,1315,1258,1292.85,0,-0.006683749,-0.002569485,-0.000363962,-0.003205732,-1,-1,0
08-03-2001,1299.1,1304,1280,1284.55,0,-0.006288528,-0.00258229,-0.000543561,-0.003138126,-1,-1,0
09-03-2001,1250.05,1262,1230.05,1253.65,0,-0.007486532,-0.003142847,-0.000678061,-0.003769147,-1,-1,0
12-03-2001,1245,1255,1201,1203.85,0,-0.008705873,-0.005151252,-0.001468921,-0.005108682,-1,-1,0
13-03-2001,1115,1184,1051,1114,0,-0.015503641,-0.00778834,-0.003327692,-0.008873224,-1,-1,0
14-03-2001,1105,1175,1105,1167.9,0,-0.010492029,-0.006402244,-0.002292347,-0.00639554,-1,-1,0
15-03-2001,1157,1195,1155,1183,0,-0.012684061,-0.005561661,-0.002135678,-0.0067938,-1,-1,0
16-03-2001,1182,1200,1158.95,1169.9,0,-0.014405912,-0.006472506,-0.002570936,-0.007816451,-1,-1,0
19-03-2001,1085,1185,1085,1179.5,0,-0.010201751,-0.006436651,-0.002458625,-0.006365676,-1,-1,0
20-03-2001,1160.05,1185,1155,1165.95,0,-0.0086604,-0.006798605,-0.003093529,-0.006184178,-1,-1,0
21-03-2001,1158,1195,1143.1,1189.05,0,-0.008028774,-0.005866226,-0.002956062,-0.005617021,-1,-1,0
22-03-2001,1190,1200,1171,1172.4,0,-0.008730684,-0.006393636,-0.00336581,-0.006163377,-1,-1,0
23-03-2001,1200,1200,1135,1160.1,0,-0.00746221,-0.007314221,-0.00377374,-0.006183391,-1,-1,0
26-03-2001,1159,1164,1147.55,1160.3,0,-0.00361756,-0.006528198,-0.003828188,-0.004657982,0,0,1
27-03-2001,1158,1175,1158,1172.65,0,0.005264811,-0.006180468,-0.003181632,-0.001365763,0,0,0
28-03-2001,1189,1200,1185,1196.1,0,0.00241459,-0.005466816,-0.003356616,-0.00213628,0,0,0
29-03-2001,1190,1200,1179.1,1195.1,0,0.001022823,-0.005125661,-0.003242426,-0.002448421,0,0,0
30-03-2001,1176,1176,1145,1148.45,0,-0.00183349,-0.006099919,-0.003897321,-0.003943577,0,0,0
02-04-2001,1115,1129,1101.1,1121.85,0,-0.004887664,-0.005969742,-0.004703105,-0.005186837,0,0,0
03-04-2001,1118,1133,1117.05,1121.3,0,-0.003829495,-0.005979976,-0.004735786,-0.004848419,0,0,0
04-04-2001,1118.2,1118.2,1094,1103.55,0,-0.007190614,-0.006169528,-0.005158402,-0.006172848,-1,-1,-1
06-04-2001,1135,1138.5,1110,1115.55,0,-0.004849028,-0.007064989,-0.00470325,-0.005539089,0,0,1
09-04-2001,1095,1115,1095,1113.6,0,-0.004008275,-0.007410009,-0.005053735,-0.005490673,0,0,0
10-04-2001,1119,1119,1082.25,1089.3,0,-0.006119107,-0.00682756,-0.00562709,-0.006191252,0,0,0
11-04-2001,1090,1090,1055,1058.25,0,-0.009755682,-0.006839013,-0.006165907,-0.007586867,-1,-1,-1
12-04-2001,1050,1055,1010,1033.5,0,-0.013594181,-0.008024133,-0.006457227,-0.009358514,-1,-1,0
16-04-2001,1034,1054.8,1007.1,1049.25,0,-0.012204,-0.00732708,-0.0062023,-0.008577793,-1,-1,0
17-04-2001,1130,1130,1043,1059.6,0,-0.007736514,-0.006191521,-0.006341128,-0.006756388,0,0,1
18-04-2001,1065,1099.9,1065,1097.3,0,-0.00218835,-0.003540308,-0.005215996,-0.003648218,1,1,1
19-04-2001,1104,1144.95,1104,1130.9,0,0.000856149,0.000606822,-0.004615343,-0.001050791,1,1,0
20-04-2001,1142,1142,1122,1135.65,0,0.002908794,-0.001104547,-0.004507561,-0.000901104,1,1,0
23-04-2001,1136.9,1150,1135,1143.45,0,0.002501008,-0.001337278,-0.004145541,-0.000993937,1,1,0
24-04-2001,1135,1147,1122.75,1143.7,0,0.002702945,-0.000895803,-0.003900081,-0.000697646,1,1,0
25-04-2001,1149,1155.75,1136.1,1152.45,0,0.005797301,-0.000917338,-0.00315095,0.000576338,1,1,0
26-04-2001,1154.95,1159,1140,1143.75,0,0.008079376,-0.000761611,-0.003311779,0.001335329,1,1,0
27-04-2001,1125.05,1125.05,1086,1103.05,0,0.00672956,-0.002893066,-0.003865535,-9.68E-06,1,1,0
30-04-2001,1109.9,1121,1100,1117.1,0,0.006466524,-0.001886728,-0.004387017,6.43E-05,1,1,0
02-05-2001,1132,1139.1,1126.55,1130.5,0,0.006691204,-0.001020602,-0.004322139,0.000449488,1,1,0
03-05-2001,1131,1131,1114.1,1115.95,0,0.001699626,-0.001528915,-0.003759992,-0.001196427,1,1,0
04-05-2001,1105.05,1124,1105.05,1122.05,0,-0.000782563,-0.001726005,-0.003024873,-0.00184448,1,1,0
07-05-2001,1130,1138,1125,1126.75,0,-0.000783692,-0.002319204,-0.003211896,-0.002104931,1,1,0
08-05-2001,1130,1144,1129,1140.1,0,-0.000292973,-0.00184085,-0.002811296,-0.001648373,1,1,0
09-05-2001,1143,1148.9,1125,1133.4,0,-0.000900586,-0.000524185,-0.002397998,-0.001274256,0,0,-1
10-05-2001,1132,1133,1119,1128.85,0,-0.002047811,0.000249588,-0.001557503,-0.001118575,0,0,0
11-05-2001,1126,1130,1120,1123.5,0,-0.001770492,7.85E-05,0.000213196,-0.000492939,-1,-1,-1
14-05-2001,1120.05,1130,1120,1123.5,0,0.00185395,0.000723121,-0.000950424,0.000542216,1,1,2
15-05-2001,1122,1125,1100,1122.5,0,0.000483395,0.000249204,-0.001278529,-0.000181977,1,1,0
16-05-2001,1129,1134.9,1122,1125.6,0,-0.000433437,0.000431034,-0.000946662,-0.000316355,0,0,-1
17-05-2001,1133.3,1156,1133.3,1150.1,0,0.003060173,0.002232626,-0.000623145,0.001556551,1,1,1
18-05-2001,1152,1161.85,1145,1146.85,0,0.00221024,0.003348925,-0.000409537,0.001716543,0,0,-1
21-05-2001,1140,1164.9,1138.25,1146.2,0,0.001726204,0.004361877,-0.000900929,0.00172905,0,0,0
22-05-2001,1147,1155,1147,1153.4,0,0.001166564,0.003970455,-0.000405152,0.001577289,0,0,0
23-05-2001,1154,1169.35,1152,1167.3,0,0.002991001,0.004065685,0.000155159,0.002403948,0,0,0
24-05-2001,1167,1171,1162.25,1165.75,0,0.003268813,0.002495216,0.000117427,0.001960485,1,1,1
25-05-2001,1169.9,1175,1157,1169.7,0,0.00411215,0.001372358,-6.29E-05,0.001807205,1,1,0
28-05-2001,1170,1186.95,1170,1185,0,0.005473965,0.001738212,-0.000232004,0.002326724,1,1,0
29-05-2001,1189.9,1191.45,1186,1187.55,0,0.0057951,0.0015427,-0.000157937,0.002393288,1,1,0
30-05-2001,1190.15,1193,1171,1172.8,0,0.004193319,0.001017749,0.000530062,0.00191371,1,1,0
31-05-2001,1170,1170,1154.3,1167.9,0,0.001547692,0.000536249,0.001026207,0.001036716,0,0,-1
01-06-2001,1152,1153.7,1131.2,1133.6,0,-0.001155339,-0.000354973,0.000274235,-0.000412025,-1,-1,-1
04-06-2001,1140,1140,1120,1121.55,0,-0.002150585,0.000670867,0.000407775,-0.000357314,0,0,1
05-06-2001,1118.1,1138.45,1111,1119.35,0,-0.002952141,8.06E-05,8.52E-05,-0.000928805,-1,-1,-1
06-06-2001,1123,1133,1114.2,1115.7,0,-0.004420457,-0.000523662,4.71E-05,-0.001632325,-1,-1,0
07-06-2001,1114,1118,1101.1,1114.2,0,-0.004422046,-6.27E-05,0.000571468,-0.001304435,-1,-1,0
08-06-2001,1120,1130.5,1117.1,1127.85,0,-0.00357784,0.000206764,0.001644224,-0.000575617,-1,-1,0
11-06-2001,1127,1131.5,1120,1126.4,0,-0.004945148,-1.24E-05,0.002247218,-0.000903452,-1,-1,0
12-06-2001,1125,1127.3,1117,1123.65,0,-0.005380826,-0.000577142,0.001772695,-0.001395091,-1,-1,0
13-06-2001,1126,1130.5,1124.5,1126.25,0,-0.003969134,-0.000252338,0.001572527,-0.000882981,-1,-1,0
14-06-2001,1123.75,1123.75,1106,1107.95,0,-0.005133145,-0.000740577,0.000242641,-0.001877027,-1,-1,0
15-06-2001,1101.5,1104,1089,1092.05,0,-0.003665314,-0.001119715,-0.000858829,-0.001881286,-1,-1,0
18-06-2001,1088,1088,1070.55,1081.4,0,-0.003579867,-0.001498887,-0.00119425,-0.002091002,-1,-1,0
19-06-2001,1080,1096.25,1078,1094.55,0,-0.002215572,-0.000995991,-0.001069133,-0.001426899,0,0,1
20-06-2001,1092,1095,1081.25,1092.6,0,-0.002070449,-0.001172708,-0.001116989,-0.001453382,-1,-1,-1
21-06-2001,1093.9,1097.6,1086.35,1090.25,0,-0.002149524,-0.002081558,-0.001349299,-0.001860127,-1,-1,0
22-06-2001,1089.5,1091.5,1080,1086.45,0,-0.003670701,-0.00210664,-0.001252459,-0.002343267,-1,-1,0
25-06-2001,1078.1,1079.5,1066.3,1068.7,0,-0.005122514,-0.002704589,-0.000778523,-0.002868542,-1,-1,0
26-06-2001,1064,1098,1063.1,1096.05,0,-0.002456281,-0.001988902,-0.000471086,-0.001638756,-1,-1,0
27-06-2001,1097.95,1100,1089.3,1093.55,0,-0.002903441,-0.0025272,-0.000817116,-0.002082585,-1,-1,0
28-06-2001,1100,1104,1090.9,1094,0,-0.001259082,-0.002461934,-0.000491734,-0.00140425,0,0,1
29-06-2001,1098,1115,1094.4,1114,0,0.002009981,-0.001904762,-0.000179359,-2.47E-05,0,0,0
